track_id,recording_id,recording_mbid,metodo,score
TRGXDTN128E0790D95,12942261,3108be44-6006-4214-8ea0-d7709cb694fd,exacto,100.0
TRGXDWJ12903D03C79,15221943,d7d58fe4-46f5-4c10-88ca-e4875842c08b,exacto,100.0
TRGXEES128F4233116,18062979,e0f1f720-f2da-43ad-933a-c527991e774e,sin_sufijo,100.0
TRGXFEG128F14988DF,1044624,2423098b-99ee-445a-b5fc-54b0770fb904,exacto,100.0
TRGXFNM128F932CFCF,1888252,0eaf9dab-4199-4eb6-957c-3a54a5f6a2e4,fuzzy,100.0
TRGXFTC128F92F9858,8474249,94ae38b3-0e28-4d58-816d-12b86f785114,exacto,100.0
TRGXFWY128F9307283,8258763,a031f6c7-26cc-4bfc-8adc-c25003ed6742,exacto,100.0
TRGXFYI128F4268D2A,6509249,891bdabf-f913-4bc5-af19-07f6df80e299,exacto,100.0
TRGXGJC128F1464D4F,1367499,2cc69d74-d8b0-420f-a814-c9626665e548,exacto,100.0
TRGXGQA12903CD1004,22477091,fd23d720-735b-452e-8053-d6deae55f380,exacto,100.0
TRGXHMS128F932622C,9726609,2754c7a3-776f-4943-9fcb-db2fea0a5d01,exacto,100.0
TRGXHVD12903CF11EC,6252361,52eb43f3-fb36-483b-93f3-0d029d9e1c28,exacto,100.0
TRGXHWD128F4263BA5,1897266,a175def4-ba65-44f0-985d-bcd1f4e6e9fc,exacto,100.0
TRGXIJO128F9317976,3107718,99222f90-02fd-4e72-a18d-141a14dfc72f,exacto,100.0
TRGXIML12903CE5358,1994802,e4c720cb-d854-4ab2-8906-b50b3d43b0bf,exacto,100.0
TRGXIOR12903CEDCCD,3063662,61e90235-3bc5-48cd-8124-7db1dd8598cb,exacto,100.0
TRGXJAJ128F92F9143,5188723,94c3baa6-b956-44de-bd3f-d5592225c987,exacto,100.0
TRGXJFY128F4261763,7471838,e4da4336-8673-482a-bb76-98249b4ea5ce,exacto,100.0
TRGXJRZ12903CC16A6,7351984,03d9d261-0f1b-4c36-96c2-89e17de381f1,exacto,100.0
TRGXKJR12903CE3208,2799867,318ebbca-e112-4676-b1aa-07c82efae0d4,sin_sufijo,100.0
TRGXKML12903CE3704,10664136,5a45becc-5715-4b70-94c6-5cf8357dd629,exacto,100.0
TRGXKSE128EF3498DF,7286031,d0ffccce-0a63-4196-977c-a2798ee9b67f,exacto,100.0
TRGXKUG128F932526A,23174255,b4c34708-818b-47d4-8303-3e169c5d5374,exacto,100.0
TRGXKUU128F42ABFC3,42211570,8ee66865-d98d-4bb2-a906-7d80f78b2478,exacto,100.0
TRGXLOW12903CA7274,540604,2f1445f3-e486-43e2-ac86-d952e09bbb91,exacto,100.0
TRGXLRR128F428F228,2523925,9aa9c4c5-98cd-4261-a2e5-5a0e80ba0399,exacto,100.0
TRGXLXG128F930B60F,7752670,d5dcaa11-c7bf-4b0e-9448-1e741e7ce9f4,exacto,100.0
TRGXMNZ128EF343794,15645395,ae3b4577-85e9-409d-8c16-264fcee49cb4,fuzzy,100.0
TRGXMTS128F427FEC0,7460127,d7915e2f-d0a4-41fe-8e5f-ac3368bf75e9,sin_sufijo,100.0
TRGXMWE12903CC06D6,712747,16b31c42-9e61-4159-b6dc-b61f57256c74,sin_sufijo,100.0
TRGXNHW12903CBF8C3,767075,0dc088a5-11a4-4905-a1e5-87a1f256d7e0,exacto,100.0
TRGXNQS128F4293485,6898701,e10bde5a-751d-4546-a4b8-f628766ed024,exacto,100.0
TRGXNRP12903CBE05B,10720426,281ca2ce-3849-4ba1-9bd1-7de3dbf89231,fuzzy,100.0
TRGXNSH128F92FAE6C,2388124,8bca5e69-6d74-43f9-9199-6d189a73ba2a,exacto,100.0
TRGXNTS12903CCC144,9647043,2612f6c5-9505-4455-bfd8-aa53b71b8199,exacto,100.0
TRGXNVQ12903CE2965,901856,a84a4a8a-8844-46bc-8e58-d99bd9650cb9,exacto,100.0
TRGXOEB128F42408E4,681882,cbe2c3df-f424-431b-bce5-e7ce31d3030b,sin_sufijo,100.0
TRGXOKT12903CD38A3,7754884,07bd937d-6567-4242-b16b-70d4cad4a873,exacto,100.0
TRGXOPZ128E0798CB5,5283776,e980468d-4e0a-434e-8564-64f7dc21487a,sin_sufijo,100.0
TRGXORI128F4265BA0,1583222,7ab10630-b4cc-4826-8086-e3a24e696c61,exacto,100.0
TRGXPBN128F92FD877,461353,94fd313f-57e8-4a3e-947e-529e38f1336e,fuzzy,97.14285714285714
TRGXPEV12903CA52FB,13935597,c9441c11-2b03-4e0f-ad0b-83c57dfc711c,exacto,100.0
TRGXPHL128F9306C28,7292671,dc43b6c2-1e16-4be9-87b2-4a632bec51d0,exacto,100.0
TRGXPLM12903CE4E5D,44359131,9dfe4751-e462-4b5c-9996-2db83d7a1381,fuzzy,100.0
TRGXPNU128F427C081,1117292,2fdbcd90-0581-4cd6-904a-bfc3d9948830,exacto,100.0
TRGXPNW128F9338232,33575796,ada52a65-8612-4044-ac0b-41b9547293b1,exacto,100.0
TRGXPYN128F92EFD6B,9487748,8d57b7aa-6b7c-4097-a8b4-dc0456ebe961,fuzzy,92.85714285714286
TRGXQBQ128F14804CF,15314893,48b652d0-5d13-42f7-b592-cae31218b4ff,exacto,100.0
TRGXQOI128F92FE2D3,2507294,952233cc-8410-4c4e-83aa-8ccbe4578fa2,exacto,100.0
TRGXQRX12903CB66B9,11952481,3e706be8-744a-454a-ba12-aaec3ace861c,exacto,100.0
TRGXQYE12903CA15C6,13768119,08d194e4-1f4c-47aa-9cf1-0a36d2e3a6e4,exacto,100.0
TRGXRGU128F14937DC,6412951,3789686c-d317-46fb-b72f-664b1ab13ed1,exacto,100.0
TRGXRJB128F4272D74,2554958,6e905b85-cbd3-47b1-a46e-653b883f12bc,fuzzy,100.0
TRGXRKO128F933D62F,9431458,e1109152-25d0-4ded-8f0d-41ede864f3f9,exacto,100.0
TRGXRME128EF36519B,5600219,086e06cb-621c-40ce-b99b-04bf44915d3a,sin_sufijo,100.0
TRGXRTL128F933D8D8,8879314,bbb180f9-bc16-4d56-888c-675912bccb9e,fuzzy,100.0
TRGXSBJ12903CF4075,47469111,ee24ba41-cfc7-410b-9a79-f27b618e7811,fuzzy,100.0
TRGXSLM12903CA77A9,1918535,b85e62f0-8362-44af-8890-33e825571137,exacto,100.0
TRGXTDG128F4294ECB,7189856,d91709e1-1f7f-41d4-a5c1-1e56ff029314,exacto,100.0
TRGXTIM128F93093FF,1595860,f6037fcb-c01b-485a-a2d9-cd73ed801988,exacto,100.0
TRGXUEQ12903D117DE,1323499,95a91d60-d5c9-4d1a-af20-d9ac1a5b4f68,exacto,100.0
TRGXUNM128F42A405C,3290017,8c49f3fa-f8ba-4d56-a2ae-5b200fb8927d,exacto,100.0
TRGXUOO12903CF5371,521962,581dfb49-0f64-4b16-9211-ee8bd1d552bf,sin_sufijo,100.0
TRGXUYI128F92ED26E,4492528,43c6f3a2-5694-4d7a-a81a-43a1f14cb0f5,exacto,100.0
TRGXVOX128F9309212,6131597,ed17df1a-942a-45d9-8f90-21da7b8e382f,exacto,100.0
TRGXWAE128F427EDFD,7770305,1315c1ef-6993-4253-8ae7-ebb923e95ce7,exacto,100.0
TRGXWBO12903C9D356,41940132,f21f8fbb-0eb1-49fb-be8d-743e0c0b6116,exacto,100.0
TRGXWFR128F424A14C,8188586,8b3adece-7a70-4a6e-b410-6d6b872ee48c,exacto,100.0
TRGXWGM12903CD1E4A,2483108,d59be6a2-6d2a-4e3c-a6e8-b4f1ea8cdcac,exacto,100.0
TRGXWLN128F931829C,6915929,daa0cc6f-1c9d-41a6-8a89-bad7f75762b5,exacto,100.0
TRGXXQW128F1476C4E,6150998,7dca384c-34ad-4abb-b5ef-58620ea8e0d1,exacto,100.0
TRGXYCE128F1476B22,4629938,954c6ec3-0df5-403c-9059-24c05b5a6cc6,exacto,100.0
TRGXYFH128F149E1E5,5477456,986b12ba-045e-4678-968d-222a49fa750b,sin_sufijo,100.0
TRGXYGM128F4237491,3326994,b3c1dee7-70d3-4f01-8281-73915b2233ab,sin_sufijo,100.0
TRGXYVO128F42AA8DD,47583923,cc1b8333-4c45-4ece-9360-913eac1f27a8,exacto,100.0
TRGXZBG12903C99711,11082229,ad3a74b7-7355-4bb4-ad67-0856a96779a0,exacto,100.0
TRGXZCY128F92FBD70,5992032,ff360aa9-c626-4a5b-9601-b2a59d8e62f8,exacto,100.0
TRGXZPY128F42AF0AB,6301694,28809ff1-790f-4d53-9a90-4b04a07c1a4b,exacto,100.0
TRGXZRK128F92FA9C9,1949644,a5192fc7-73fa-47d5-9649-774e5324d803,exacto,100.0
TRGXZZB128F147C6C5,7385692,77cd48fc-fc15-4173-a3a3-de0091e271bd,exacto,100.0
TRGXZZU128F93146E3,10593104,44ff8501-c4ec-479f-85eb-9fbd72b6afef,exacto,100.0
TRGYAFF128F42B1605,10143235,698e8972-8b61-4f08-ad9a-5ffc2945ab51,exacto,100.0
TRGYAFI128F9302AEC,33044605,30943383-ef4f-43cd-b2c8-6ac021b155f5,fuzzy,94.11764705882354
TRGYALL128E078C587,3920805,3aa57adb-f41c-4531-8d2a-b33029965c59,exacto,100.0
TRGYALN128F9345431,323205,239bc0ae-d20e-4fb6-8e86-11fae4bd19de,exacto,100.0
TRGYAMR128F42A74B7,16281190,4a87d239-012c-406e-881e-7eca2156423b,exacto,100.0
TRGYANC128F422B26C,13058177,d300a74d-5e40-4485-b1c4-62a36729bd39,exacto,100.0
TRGYARM128F92CD8F0,11838416,60097c31-a8ca-44f1-ba99-c6855dba9863,exacto,100.0
TRGYAXK128F1458CB5,1238497,62f5ceb5-370f-4c4c-8477-63e910b0dc67,exacto,100.0
TRGYBDI128F932A4A5,390651,4c5e57ac-63a3-4fec-954d-0c80faf73284,sin_sufijo,100.0
TRGYBGZ12903CBF4E4,5071673,f193df9b-1d9c-45ee-b79a-1686bc705a37,exacto,100.0
TRGYBIP128F933E374,11553015,e9bf9db7-7508-4b5d-82e2-4e07f5dda316,exacto,100.0
TRGYBOE128F930FBC5,43831674,e0d0060d-06bc-4710-9fd8-696a3ba02f2f,exacto,100.0
TRGYBXC128F428B326,789485,1861a12f-4b8d-44eb-8037-2d93a68e795e,exacto,100.0
TRGYBZD128F932E565,7102330,aa6f1889-9fd5-4f27-8b29-b53214b3db64,exacto,100.0
TRGYBZP128F42743C5,21009088,24d61765-ea3d-4019-9c4b-3a396a76782c,exacto,100.0
TRGYCIJ128F42A4E2F,112474,49618ba8-adf1-4c69-85d6-211cdddb2cb8,exacto,100.0
TRGYCLE12903CE57AA,2371836,ae76e733-4620-4a69-a9e3-12c4827b4ad5,exacto,100.0
TRGYCRN128F9311BC3,13027528,7b548cde-590d-4acf-8418-a61fff2d104b,exacto,100.0
TRGYCTE128F148FDB4,6410311,4fd197e1-6abd-411e-aeb9-d38e03ca6911,exacto,100.0
TRGYDBK128F935A99B,37117100,08f0d109-1f46-4a22-9758-e665c0fd17fc,sin_sufijo,100.0
TRGYDLE12903CF4391,18149325,caa08f11-0de4-4205-bfd5-38d5ac297450,exacto,100.0
TRGYDLY128F423DC79,2382904,00e67c61-3420-4202-aab8-d44dd84be66d,exacto,100.0
TRGYDMQ128F42668A1,9240133,5450a3a3-e867-42e5-ad96-76adfa0e0e3a,exacto,100.0
TRGYDQU128F42790BC,1467430,e2652c23-959e-4131-aa22-cc35270776d4,exacto,100.0
TRGYDQZ12903CD0120,6212955,2349b67e-71b8-49ed-bd79-531f03549de5,exacto,100.0
TRGYDVX128F92DDBB7,7935820,4372592a-6ff8-4002-8b20-a8ec48b47be0,exacto,100.0
TRGYDXO128EF340A83,633492,926203d4-f7e7-49a5-b93e-ab9e9c47bc9b,exacto,100.0
TRGYDZL128F42629DD,4828016,a996b339-fd91-45e7-9a35-48d9af45181b,exacto,100.0
TRGYEER128E078E0B7,3903693,72bd3949-3b47-4dba-94a5-d11cd7361c95,sin_sufijo,100.0
TRGYEFT128F4270D1B,3367011,bd4d2417-6fad-4580-b04a-659ae67d2d40,exacto,100.0
TRGYEKM12903CA7195,27696379,bd7b771b-416b-49c1-8442-7db7c3e4baeb,exacto,100.0
TRGYFHG12903CD0779,18811790,460b77f6-04da-45e7-a6fa-f4d813be5799,exacto,100.0
TRGYFOE128F42778A6,9077782,8a3c0c27-e423-47c3-a31e-52ff24bb3622,sin_sufijo,100.0
TRGYFSW12903CB12CD,5666562,8cf1a602-b4f4-486c-b87d-7bdd852872a4,exacto,100.0
TRGYFWX128F932AA97,26739672,a021d04e-38de-4dba-a1e9-f3c9a176eddc,exacto,100.0
TRGYGGP128F428982B,1557621,102b49fa-2be2-478d-8b77-8178989c12c5,fuzzy,91.66666666666667
TRGYGII128F429676E,31808267,16c7ce89-0a66-4642-883e-48806ca6ac60,exacto,100.0
TRGYGPQ128F93069A7,15935400,f6baebab-8846-4723-ad6f-3beef63984c4,exacto,100.0
TRGYHBK128F92E33E0,4708563,957492e8-0602-4e56-8181-83c762ecdf7f,exacto,100.0
TRGYHFF128F92E4E30,10628423,744555ef-5b05-4edc-ae58-7a721ac1114d,exacto,100.0
TRGYHGP128F9330FE2,13844368,a16d42f7-95a7-49d1-b330-35282bf34323,exacto,100.0
TRGYHRX128F4263395,171481,ceee7d4a-4fab-4f31-a8ef-4df9eb7b8afc,exacto,100.0
TRGYHSK128F4240F31,1756830,d39d97a5-9173-44ea-96f8-2c63b787be73,sin_sufijo,100.0
TRGYICJ128F93376BD,5744168,cd7c06d3-f311-4216-9892-588e17fa6e3c,exacto,100.0
TRGYIFZ128F932B03D,1889972,30c021c5-6808-42c8-ad2c-16868d97a171,fuzzy,100.0
TRGYIMW128F426E690,7805896,34b6ce4f-80b6-46e8-b302-16b038e96934,fuzzy,100.0
TRGYIOB128F9303269,20400968,dc44eb46-beba-4a04-b73c-bb26bce6e149,exacto,100.0
TRGYIOY128F427E0C3,105002,33e8ff1b-3ecc-400b-8669-b2477c539e1c,exacto,100.0
TRGYIXW128F92FA8EB,8388635,15094347-4db1-4bb9-b94d-7b8ad8301496,exacto,100.0
TRGYJGE12903CC429F,583891,1e37fff2-544b-41a1-ae70-90f2fc7d1868,exacto,100.0
TRGYKUL128F42351B2,8298256,483120f1-f0f6-480f-9db7-278564921ebf,exacto,100.0
TRGYKVB12903CE05CD,53838,0376162c-24b4-4b52-a351-185e40de9b71,exacto,100.0
TRGYLOT12903CD56FF,9774656,c6f2df31-d4b8-419c-92ca-199829d1ca16,sin_sufijo,100.0
TRGYLUF128F9327EF7,5023597,d639a777-2b59-48b3-bcc4-64f80b9cd471,exacto,100.0
TRGYLWJ128F9342C70,1130692,8106732e-f580-4cb7-bd60-0f33775767fe,exacto,100.0
TRGYMAF128F425B7D0,2253982,4e033ecf-9896-40b9-b9fe-61dddbb61a35,exacto,100.0
TRGYMEI128EF3618F0,32639182,483b3b1b-1c3c-494a-9aeb-148f64f0f716,exacto,100.0
TRGYMFC12903D04734,40416397,9123c3cd-7dc1-4eb5-859c-b8720ae5c9bd,fuzzy,100.0
TRGYMHO128F9309C57,315649,1259afec-9061-429f-a47a-6a492f7e3f29,exacto,100.0
TRGYMIW128F4275460,10224711,c029747a-acec-47d3-baaa-ac0a25e4cc50,exacto,100.0
TRGYMRV128F4262BA5,8713621,c1143d4b-cf87-4b4c-9322-de4dff54b119,exacto,100.0
TRGYNLW128F427F923,12596205,5bca1745-6db8-4443-a433-d4d589e6c6f2,exacto,100.0
TRGYNMN128F147F9C6,4730188,7c186dae-55e1-4c55-9e72-c5960e42298f,exacto,100.0
TRGYNPO128F4295880,7256440,01c280f9-4f96-47e4-bc7a-b75bbabac70b,sin_sufijo,100.0
TRGYNRX128F4260826,12400227,ce01a58b-92e5-4902-ae56-e2ff86511f53,exacto,100.0
TRGYNVS128F42A4DC6,1070005,6c83d07e-51f4-4a55-952c-def6196f3034,exacto,100.0
TRGYNWW128F92D632C,266280,5a0a5a17-63a5-40cd-8775-d6929949ac80,exacto,100.0
TRGYNZW128F92F9F4C,10758537,e8e1fd97-9df6-4809-acca-4c17128774ba,exacto,100.0
TRGYPBK128F145F0BD,2990641,931253c0-8fc7-4493-94c6-e129bd5ee999,sin_sufijo,100.0
TRGYPIW12903CDEC3F,511438,d791bdb2-7096-4cc1-baeb-062339eba637,exacto,100.0
TRGYPLC128F42AB3B8,19885641,47452e59-e6f8-4051-a098-5ec278f7d78e,exacto,100.0
TRGYPLV128F9305EFC,7924099,949734f1-ea22-4a5f-939b-205ff81f5fae,exacto,100.0
TRGYPQH128F93193BD,10376753,2a011e2f-9489-49b6-8d5e-520203d6b2fa,exacto,100.0
TRGYPQK12903CD9B8C,33453415,fda1b6a4-6ba2-466f-b97f-08e71160ae3c,exacto,100.0
TRGYPRE128F931ECB4,10823895,03219d56-e09a-4fca-9cef-fa47006be4c3,sin_sufijo,100.0
TRGYPXV128F145FE32,1255426,20a56783-365b-434a-96bc-82ed93e94638,exacto,100.0
TRGYQSK128F9330CAE,408865,c0db7ad3-ae24-4dd2-902d-0c091a2018e6,exacto,100.0
TRGYQVR12903CB54C5,2516524,0c3e9722-384e-4ffb-ba33-6abf7c879652,exacto,100.0
TRGYRAB128F933AE3A,4587709,7f242a11-e088-4941-8eea-2d2bd8175392,exacto,100.0
TRGYRHM128F145C500,4129703,e91683b9-d19f-445e-87d3-41bc1b0e1ddf,exacto,100.0
TRGYRKT128F4288B34,24769918,427c61cb-0e45-4c90-a2c0-88a783d24e77,exacto,100.0
TRGYRMF128F9303B69,7123372,2fa21022-2f0e-48f4-8653-427c1e8853a0,exacto,100.0
TRGYRUX128F424C38F,5201795,589fbea3-66a3-4c3f-b6ae-4ac0e86e3c65,exacto,100.0
TRGYSAH128F933248B,8625598,bdaa5874-6392-4bfd-a174-16f66d4118db,exacto,100.0
TRGYSKF128F145BEEF,3224809,1d64f3ac-5d78-4616-b932-b074674b16b6,exacto,100.0
TRGYSMI12903CE75BA,1565295,ae4ad1f9-e3fb-47ec-b732-cfa500977824,exacto,100.0
TRGYSVH128F4283725,1727777,2537442b-c1d9-47e7-b3e8-b600372959b5,exacto,100.0
TRGYTAF128F92C65ED,30359653,9f6ec0c7-6f8a-4221-8b85-626c20342cd8,fuzzy,100.0
TRGYTBA128F42786AD,12895242,424add8a-8a67-44cc-84c1-426608586810,exacto,100.0
TRGYTHW128F426CB3F,8432690,4b1244db-685d-4862-9328-bbdb5541a93e,exacto,100.0
TRGYTJZ128F932B6BA,8808647,c336c6b8-7e34-4584-bc91-b9747d6e8f39,exacto,100.0
TRGYUFA128F4272619,2284744,bf854b86-1f37-4735-a343-06dfacaf63d3,exacto,100.0
TRGYUKP128F9316385,7183649,5daaf5cf-5a75-43ee-92a2-ee72c6a40a1d,exacto,100.0
TRGYULV12903CB5641,16902439,89595a32-447b-4bed-948b-56625eb062de,exacto,100.0
TRGYUON128F934995B,17419443,6bf08e25-38d7-42a1-bae4-95a2d3220b2d,exacto,100.0
TRGYUOV128F147BDC3,845883,3776ae09-b7fb-4f84-86e6-cd314788bcd7,sin_sufijo,100.0
TRGYUTC128F93138BF,9658263,e0f91547-c9ed-4156-8659-e5e8df00406c,exacto,100.0
TRGYUTF12903CA1226,9736268,fe54bd7a-d12c-45f9-8172-05c482dde780,exacto,100.0
TRGYUWW128F92C4DAA,8689527,346f87ac-415b-4436-be9d-02812423ff12,fuzzy,100.0
TRGYUYI128F9339720,6667644,ca43d8e0-968c-4961-a471-9b4e42bcc770,exacto,100.0
TRGYVCJ128F92E5094,4771591,561e17c8-e0a4-466c-9f9c-35144458acdd,exacto,100.0
TRGYVDL128F92ECDE5,7347216,cbfc8d3f-ddee-4c31-944e-2cb87b04377f,exacto,100.0
TRGYVHF128F427067A,151446,f206faee-4faa-481d-a2af-01f64340c0bb,sin_sufijo,100.0
TRGYWAS128F930A158,10906599,a47d0d50-dd7d-4540-92ee-a575e52cbca0,exacto,100.0
TRGYWGI128F930CA43,24462931,88f5ee29-3061-4363-bf7c-d42f688b30fd,exacto,100.0
TRGYWRN12903CF145A,1435364,5ceb7430-9b73-441b-b535-3ebd95b4d268,exacto,100.0
TRGYWTT128F92F9B7A,8001734,22038baf-cde3-46cb-bf61-9d35e5ea4672,sin_sufijo,100.0
TRGYWYJ128F9309E14,5785721,d0a98c02-e965-46d5-8595-6834773e4f36,exacto,100.0
TRGYXEO128E078F22D,12738316,51c30838-7b03-4862-b8cf-f475e3004502,exacto,100.0
TRGYXHC128F14B1269,10350009,4ba8bf22-b34b-4906-93a3-9b2ebea061b5,fuzzy,100.0
TRGYXPL12903CCFCC0,2306936,6564a8bd-4b4c-4ef1-b3ff-fe5f804d9499,exacto,100.0
TRGYXRS128F93325AC,854779,67f91a6f-9242-4601-ae1f-3005337d0195,exacto,100.0
TRGYXSS128F145B3CA,9294134,6449ab7c-ba36-476a-ab07-a6f7153b767c,exacto,100.0
TRGYXXX128F425E203,3038158,e5553552-81e2-45d4-9a1a-4da81e82338b,exacto,100.0
TRGYYCK128F9311375,7324922,a34fd6ee-cb75-4174-a26e-73ee7c29c60f,exacto,100.0
TRGYYIP12903CBCF1D,177435,3b072022-52b9-424d-b948-49b76e68ced6,exacto,100.0
TRGYYMK128F9336BE0,35310862,97f4c765-d5f0-4ee1-b5f7-a1f488102fa4,exacto,100.0
TRGYYWK128F92D71C8,8570936,c8af58fb-e13c-463a-b5ee-2cfdb8d124b3,exacto,100.0
TRGYZQN128F932BE60,9531272,bfd1888d-a82a-46d8-bfe3-c5ade5bb8473,exacto,100.0
TRGYZTY128F92F6E87,37996245,40ed3ebc-1bd0-4a44-8e45-76cc2a3edeeb,exacto,100.0
TRGZABB128F931A9F4,948994,aa6013d0-c687-491e-8368-03fc94ae6bbf,sin_sufijo,100.0
TRGZAKZ128F93179A0,5168550,41447afc-79fe-4d87-9fc7-994518e7b5ba,fuzzy,100.0
TRGZBIC128F146A659,692061,8a718da3-4975-4eac-a317-c98e56b750e1,sin_sufijo,100.0
TRGZBNS128F931DCA6,2721220,d76b2f78-0665-420b-b900-361087e283f2,exacto,100.0
TRGZCGP12903CC0A85,677599,d407dc74-8109-465a-967c-0bfdc99c8482,sin_sufijo,100.0
TRGZDDA128F92C711E,32202141,680695eb-0036-468a-8670-ade78c37a66a,exacto,100.0
TRGZDEA128F4287446,7471618,8f6b2602-d719-4b3d-afd4-28986e7530ef,fuzzy,96.96969696969697
TRGZDIZ128F93245FC,6527305,e3895a5a-5563-4d5c-9a74-9fa2f0221b47,exacto,100.0
TRGZDJD12903CC4887,6639258,16657b66-31a5-4f0a-a49d-290b892f1563,fuzzy,96.7741935483871
TRGZDKX128F9302A15,2245775,0ceee087-913a-4cae-8479-613343476444,exacto,100.0
TRGZDUI128F14A50C3,9366384,66895e4f-7ffd-4bcb-96c2-74144437808b,fuzzy,100.0
TRGZEFL128F148F4A8,515157,b7ac8f43-46d8-49f1-abcf-df170be403f7,sin_sufijo,100.0
TRGZEYX12903CE95D2,924884,69ba41ad-c9db-4c43-9891-3072a7aadfd9,sin_sufijo,100.0
TRGZFEH128E0798E9A,1864362,66b57f19-aa6b-4bc2-a140-49f630ff39a6,exacto,100.0
TRGZFHK128F424E7DC,46699002,b7ef7655-549d-4464-9ddf-4db3cfba9b94,exacto,100.0
TRGZFJY128F92EECDC,9091814,055a5b6c-f4d9-4853-974d-3f0d2c339e98,exacto,100.0
TRGZFKO12903CE5B4B,9117494,34c8ded5-f222-4d64-a00a-2962221dfafa,exacto,100.0
TRGZFPL128F931248A,8463702,eb50d952-c97b-4489-9433-f00932e14297,exacto,100.0
TRGZFRJ128F147CC7D,165515,492a1d94-c188-4e99-a57e-46694f40fd1a,exacto,100.0
TRGZFSU128F92EFBB7,1321752,241345e7-d121-4923-8ffe-ba48589d4651,exacto,100.0
TRGZFUE128F4291BBF,5354528,7bb6c853-cb50-4b56-a65f-be662aea1db4,exacto,100.0
TRGZGEX128F42B15C3,4164394,5b01fd7b-e8ab-4df2-b9b8-4493984103c3,exacto,100.0
TRGZGEY128F933BC59,6822077,2c92b891-07ba-422d-a465-487d03c7426f,exacto,100.0
TRGZGFB128F14932F8,4482025,31aff1d0-3263-4080-9afe-dc35779fe286,exacto,100.0
TRGZGGW128F92DFC38,8534843,d80f8bb3-0efc-4959-b76e-cf6936166a20,exacto,100.0
TRGZGLF128F934B5CD,5255263,380b8c31-3735-4b15-a05d-9da66cdb9cfc,exacto,100.0
TRGZGMF128F4250ED5,3602716,18c979cb-8c84-4e44-88d0-5ddae7ad39a7,exacto,100.0
TRGZHEP12903CAF2B1,25127159,58c82b31-3296-47ea-9768-b1a9dce70267,exacto,100.0
TRGZHIJ128F93083C6,11307085,666545dd-0e71-4952-8540-d976d20675d2,exacto,100.0
TRGZHIW12903CB2D3C,10888259,41487e29-adfa-4a46-8379-3c36dd63db4b,exacto,100.0
TRGZHLL128F92E58A3,14289127,e3de07a5-92e3-4cc4-8237-edc9512a866b,exacto,100.0
TRGZHPR128E0793157,20259111,b5290cc7-90b6-499c-a653-fadec02bfdb6,exacto,100.0
TRGZHWK128F92F3D31,17813514,c12f0524-416d-4705-a778-5da43c456b81,exacto,100.0
TRGZIAT12903CAC85A,311424,c2d8d83c-4328-49cd-8168-4afd50225a7d,exacto,100.0
TRGZIDP128F932E17B,12537679,8d6f9ba1-bb1f-4968-b9f8-f251e2a9b251,exacto,100.0
TRGZIHB128F92F76C9,8529916,5a95e0e1-5e13-4804-a663-6763799fd6ea,exacto,100.0
TRGZIII128E078CD15,636581,66d41a3d-a656-402a-8a2d-0524fe7369a5,fuzzy,100.0
TRGZIJI128E078900E,2054115,6c739e46-d8a4-421d-93f5-7793e65b7984,fuzzy,100.0
TRGZISR12903CE451B,34370637,2394180a-22fc-4ea0-99d0-b481a3ac1a7d,fuzzy,96.96969696969697
TRGZITI128F4259D87,1393814,7178d1ba-f5a1-4708-b368-d248e919c5d5,exacto,100.0
TRGZJBW128F92D2E8A,10329848,0def9bd0-e667-4f8e-bf93-baefd82fa318,exacto,100.0
TRGZJFK12903CCA1E2,16213049,92bf0a10-ba06-45f7-ba9a-abc65eb293d6,exacto,100.0
TRGZJIX128E0787560,14589190,b4aa3936-9446-4c82-b3e7-b6483326715b,exacto,100.0
TRGZJJK128F425C391,23961091,8c15e2ed-dfaa-4011-ad32-7b9ea62b543b,fuzzy,100.0
TRGZJLY128F4248711,21487110,608c1ab8-b4cc-4b9f-825e-7f9d2bccae20,exacto,100.0
TRGZJME128F4284455,2940305,a7ea31f5-0f11-44bb-826a-902f7d49d772,exacto,100.0
TRGZJOF128F429F63D,4298948,ea0fa837-07e1-444f-9e0b-e934fcfcc00e,exacto,100.0
TRGZJON128F42BC1E3,1902466,a7fc1e0c-b721-434f-bf40-759e4e41d06d,exacto,100.0
TRGZJSG128F92EC782,33073958,306b4a3a-f1b6-4c94-93f4-d0ddb036c2d0,exacto,100.0
TRGZKMN128F92D14E8,3865137,06e25d50-4d9c-43fa-a2a3-08c69652d912,exacto,100.0
TRGZKPW12903CED6AB,4304153,599317c8-5c90-4b6c-b868-3b430f11b33a,exacto,100.0
TRGZKRD12903CDF990,7366131,3f27629a-4704-4aef-a139-a35a32c81d57,exacto,100.0
TRGZLCW128F92D579F,26222917,5442020f-662b-4c61-bc16-cfd830d06f83,fuzzy,100.0
TRGZLEY128F4239582,27850066,02fefad4-f268-48ce-86c6-a1cbc4281367,exacto,100.0
TRGZLNA12903CA8789,7459722,5d8f822c-d73f-4219-a03d-140a9bae4d36,exacto,100.0
TRGZLZM128F93161C4,7419915,244e55e3-2bc7-4be4-9a4b-8d3f95db8f1e,sin_sufijo,100.0
TRGZMFM128F931855B,2154879,502c8850-c96a-4766-b836-3bf5a8171d89,exacto,100.0
