track_id,recording_mbid,average_loudness,dynamic_complexity,mfcc_zero_mean,bpm,bpm_histogram_first_peak_bpm_mean,bpm_histogram_first_peak_bpm_median,bpm_histogram_second_peak_bpm_mean,bpm_histogram_second_peak_bpm_median,danceability,onset_rate,key_key,key_scale,tuning_frequency,tuning_equal_tempered_deviation,fuente
TRFHSJR128F934814E,8c6e61a6-e985-4906-abb5-75f87193137e,0.84111392498,4.8832359314,-677.276977539,93.85521698,94,94,89,89,1.26380228996,4.40372657776,A,minor,434.193115234,0.197250217199,acousticbrainz
TRFHSWL128F4270403,d67cca4e-7ee4-40a4-a25d-db28ba66fbe6,0.323918551207,6.07058763504,-683.099121094,83.3509216309,83,83,103,103,1.14692258835,4.08925485611,F,minor,434.193115234,0.183585360646,acousticbrainz
TRFHSZI128F4254A93,52369530-4c0e-4a32-b63d-bdd314036bd1,0.912148892879,3.90474677086,-689.93762207,162.097000122,161,161,167,167,1.30615663528,3.65258455276,"C#",minor,440.508575439,0.0238267388195,acousticbrainz
TRFHTOQ128F426479C,714d81af-c39e-4df2-82d8-06b229f2835c,0.500476837158,5.21842861176,-763.368286133,99.7550964355,99,99,144,144,0.980828344822,2.49733686447,A,minor,444.085327148,0.0317734181881,acousticbrainz
TRFHUAS128F4291D36,4adead75-d531-460d-8217-393040693375,0.929565191269,2.04906606674,-634.140869141,129.898696899,129,129,108,108,1.49704182148,3.46432113647,E,major,434.193115234,0.222509935498,acousticbrainz
TRFHUTI128F426157A,ac77f6a0-8ee2-4b64-a909-99fb4cfcc258,0.889192759991,2.67746663094,-624.314697266,104.432975769,105,105,140,140,1.04044902325,3.12853598595,A,minor,440.763122559,0.02128100954,acousticbrainz
TRFHUWV128F4289856,9d93f651-5659-4e19-bd99-20f81df8d5c9,0.726209044456,5.39984750748,-705.415527344,117.620094299,117,117,108,108,1.17424023151,3.90976953506,F,major,434.193115234,0.138716682792,acousticbrainz
TRFHUXV128F4254698,05d53a26-6c4e-4ebb-a27b-9b6c1cafe255,0.851767539978,3.95242738724,-665.342102051,161.933227539,161,161,167,167,1.11536991596,3.64729642868,B,major,441.782684326,0.183216556907,acousticbrainz
TRFHVNK128F9346555,3a7917db-3aa6-4541-a2cb-41a3fc3d104b,0.953673362732,1.70165753365,-588.32800293,132.266799927,133,133,126,126,1.10599780083,2.46709132195,A,minor,440.0,0.0353175550699,acousticbrainz
TRFHVWK128F429C212,21f117dc-2cb6-4462-b23c-eef18d878dfb,0.135418370366,6.19899940491,-864.40838623,114.308563232,115,115,120,120,0.948432981968,3.17081212997,E,minor,438.224517822,0.0679080560803,acousticbrainz
TRFHVXI128F4266A50,243040da-0a41-4524-8e86-f3a6a823d034,0.893447160721,3.21262907982,-639.420349121,103.204994202,103,103,98,98,1.29080188274,4.46546888351,G,major,441.782684326,0.0455717220902,acousticbrainz
TRFHVXS128E078988F,fe24c2ef-0a1e-4f74-a751-32f29560db55,0.941580355167,2.98300051689,-636.763061523,144.094680786,144,144,152,152,1.04960751534,3.26605391502,"D#",major,437.213165283,0.0187918189913,acousticbrainz
TRFHWQA128F424A3A1,12eead6e-73d1-4832-b8b1-0ec2c4249b72,0.780339181423,3.77838373184,-693.959899902,100.396148682,101,101,94,94,1.22846472263,4.56440496445,"A#",minor,434.193115234,0.189349129796,acousticbrainz
TRFHWRH128F4278955,98c2d12d-9e79-469a-aaaf-06145b18da50,0.979500174522,1.33650076389,-595.349914551,178.205535889,178,178,185,185,1.16561377048,3.08758878708,"D#",minor,434.193115234,0.231070742011,acousticbrainz
TRFHXFF128F42637D4,b387a96b-d5da-48b4-83a3-5dbcf934ac25,0.906036674976,4.64542722702,-712.080810547,103.682495117,103,103,157,157,1.36752855778,4.45772695541,E,major,434.193115234,0.182423964143,acousticbrainz
TRFHXHQ12903CE738B,2e8562df-0bdf-4962-b7d4-0452a32541e0,0.836533308029,5.20758533478,-640.126159668,146.928146362,148,148,123,123,0.973978281021,2.57964777946,G,major,441.782684326,0.0525997802615,acousticbrainz
TRFHYJG128F4241E49,b724317c-2ee3-4ff3-ae54-d807f05dad83,0.723248660564,4.03039360046,-690.925292969,105.190231323,105,105,99,99,1.06670451164,2.89950609207,"A#",major,443.572570801,0.202709853649,acousticbrainz
TRFHYLK128F149E8E3,4dddbc0c-b40f-44e0-acbe-1abf0728a1c1,0.822928369045,2.36995506287,-643.411682129,147.161819458,148,148,140,140,0.86204880476,1.20009052753,B,minor,445.627075195,0.163400754333,acousticbrainz
TRFHYUG128EF35EDC8,3aaaa643-df1d-40f0-90fa-ab84c4e112de,0.904831826687,3.03497648239,-651.116516113,152.307403564,152,152,157,157,1.179718256,4.04624509811,"G#",major,440.254241943,0.0311529878527,acousticbrainz
TRFHZAP128F146D5E7,7ae8c16b-85f5-407e-88a4-b079d85deea2,0.813254833221,5.29942274094,-667.944091797,119.661117554,120,120,115,115,1.08279931545,3.49037337303,C,major,443.828887939,0.0513410791755,acousticbrainz
TRFHZFR128E07953C2,609f0dd2-3a39-417b-a42f-aa7be4503c99,0.868850290775,3.96262645721,-675.911987305,136.988021851,136,136,144,144,1.20638585091,3.65320110321,"F#",major,440.0,0.0524705685675,acousticbrainz
TRFHZOS128F429B611,affbeaa0-dbf1-4840-a7dd-4f12cecda40f,0.807295978069,6.0145945549,-737.731933594,101.913986206,101,101,96,96,1.16314291954,3.23295068741,D,major,441.272583008,0.0380458645523,acousticbrainz
TRFHZUI12903CC2BB2,d5fe46ea-35bb-4d3d-a6f9-ff52792a6da6,0.888368606567,4.58622789383,-754.230651855,90.9615325928,91,91,140,140,1.44810473919,4.90107488632,A,minor,443.060424805,0.115006901324,acousticbrainz
TRFIABF128F42BA78D,542d62fd-4bf7-4e78-88ca-c568292ce0c8,0.934259176254,4.29161453247,-649.887573242,108.163703918,108,108,99,99,1.18026483059,4.49628543854,"A#",major,434.193115234,0.306654930115,acousticbrainz
TRFIADT12903CF4810,78b79093-25e5-4ba6-9bbd-3e74e2579532,0.75663369894,4.4831905365,-684.643188477,80.1702423096,81,81,136,136,1.02803909779,2.73072767258,C,major,442.03793335,0.0635556057096,acousticbrainz
TRFIAEF128F4261158,bbf13309-3859-40a8-92ac-b6d3cf1008fb,0.389265596867,5.88157463074,-699.238708496,172.265106201,172,172,167,167,1.14437425137,4.16615009308,F,major,436.204162598,0.115800321102,acousticbrainz
TRFIASD128F932DAD2,8f36649b-0ad3-4e38-8ce3-bc642cc93c2f,0.95832824707,2.44693732262,-609.738952637,119.992446899,120,120,172,172,1.07512032986,3.81797218323,F,minor,434.193115234,0.21430362761,acousticbrainz
TRFICEQ12903CDD6B3,1d5a00b5-a78f-479b-b31a-b4f61c0ad6a8,0.962952017784,2.09343075752,-595.521118164,151.971130371,152,152,157,157,1.22652161121,3.74976301193,"C#",major,434.193115234,0.258292794228,acousticbrainz
TRFICLE128F930A975,812bd0a2-c313-4508-a0a7-39b0294d0f71,0.859188258648,3.70322108269,-740.19152832,127.959884644,129,129,123,123,1.06627833843,3.26634454727,"F#",minor,438.984558105,0.0584414228797,acousticbrainz
TRFICMO128F92F6DF5,9d24cd18-a596-452a-80e3-e58614a70d16,0.958182215691,5.36227846146,-701.73449707,135.159713745,136,136,129,129,1.67920589447,3.00411653519,F,major,434.193115234,0.202199161053,acousticbrainz
TRFICUV128F1469770,7a23592d-f981-41d5-b595-0bb914441da8,0.602109193802,6.28214454651,-677.821350098,130.952896118,133,133,126,126,0.905140161514,1.81720709801,D,major,439.745910645,0.0254207309335,acousticbrainz
TRFIDJS128F4288E78,9fb2df2b-f7bc-49e1-b9fa-2df8092a8068,0.380115091801,5.5324754715,-738.452941895,143.406280518,144,144,115,115,1.13403844833,4.22267913818,"F#",minor,448.726654053,0.215568572283,acousticbrainz
TRFIDOU12903CCE188,02be0ece-5bf8-42bb-b862-fe4f0f02d783,0.940781652927,2.95779323578,-646.781860352,120.999992371,120,120,0,0,1.32812345028,6.0570731163,B,major,434.193115234,0.275169968605,acousticbrainz
TRFIDQC128F42817C1,17207057-e914-4056-b713-eae862e34e8f,0.0245709344745,7.98555231094,-789.187561035,163.518463135,161,161,167,167,0.899535000324,2.17230153084,"G#",major,441.527557373,0.00739036267623,acousticbrainz
TRFIDSM128F149FF98,47de6ac5-8285-409d-a8f1-b177f0239c7f,0.938461303711,3.22556519508,-648.423706055,139.971939087,140,140,133,133,1.36178386211,4.61668109894,"A#",major,434.193115234,0.200693979859,acousticbrainz
TRFIDVY128F146292D,c30c8e37-aafb-4a75-9ed9-b4da8dab08ac,0.858645200729,2.54032754898,-618.978088379,151.679977417,152,152,157,157,1.2088419199,3.8431866169,D,major,443.572570801,0.0309119801968,acousticbrainz
TRFIEES12903CE6D0F,7a34d3f9-5069-4153-bf73-2e5e2a757868,0.188015908003,5.18045139313,-752.64276123,100.557815552,99,99,105,105,1.088565588,3.53878688812,"D#",minor,442.804626465,0.109582699835,acousticbrainz
TRFIFDK128F1460048,4d6baf99-e39e-4150-8beb-265159ba5f0e,0.784034311771,4.79101514816,-739.589477539,140.043304443,140,140,126,126,1.17800855637,3.5572309494,F,minor,434.193115234,0.234631225467,acousticbrainz
TRFIFEW128F934797A,536fc737-d85d-4836-8843-47e7e16a36ea,0.817027747631,4.10339832306,-704.686218262,113.772209167,115,115,110,110,1.08390593529,3.19560885429,F,minor,434.193115234,0.251432925463,acousticbrainz
TRFIFWS128F4267BD7,7b76db48-0225-49d1-96fa-76bc496292a9,0.833254754543,5.42520809174,-733.679870605,129.968338013,129,129,167,167,1.44288003445,4.51918697357,"F#",minor,434.193115234,0.153111517429,acousticbrainz
TRFIGGP12903CFDBA1,33c47618-8b56-4142-b76d-3c7d0a8ece31,0.936938107014,4.45326519012,-737.552246094,92.021987915,92,92,0,0,1.48664426804,5.01542568207,C,major,438.984558105,0.0974983200431,acousticbrainz
TRFIGQD128F425CEC3,3b7f0f2a-6fe3-4847-870b-deb7c74a617e,0.787082254887,4.37322282791,-726.105224609,99.5853271484,99,99,120,120,1.17677414417,3.24477982521,C,major,434.193115234,0.240952700377,acousticbrainz
TRFIGVI12903D04664,ab404e07-be62-4a01-85cd-37ad84d68040,0.696887135506,5.54709672928,-708.235961914,112.835571289,112,112,167,167,1.20421636105,3.14953041077,D,minor,442.293365479,0.073552750051,acousticbrainz
TRFIGXI128F92FD9D5,8fb9a43f-08c4-4ef5-a70c-6c41af995e04,0.972726225853,2.6879401207,-652.041625977,90.8991546631,91,91,86,86,1.39418458939,3.94311332703,F,minor,434.193115234,0.18694204092,acousticbrainz
TRFIHDZ128F423E4B4,d5e58d81-a488-4f27-963d-4db71813d620,0.781736552715,3.17144441605,-623.44934082,134.978851318,136,136,129,129,1.19131374359,4.22785949707,B,major,434.193115234,0.201891332865,acousticbrainz
TRFIHFD128F42B9B7D,4f342284-9320-42f6-8404-4be101cc6c38,0.882514238358,4.09572267532,-679.652832031,110.20905304,110,110,120,120,1.08232033253,2.84913802147,E,minor,441.272583008,0.0272588357329,acousticbrainz
TRFIISE128F92F5701,f1719b15-3dbc-43c4-a035-be87ee79a994,0.906594693661,3.42678236961,-746.807189941,139.845321655,140,140,148,148,1.25380182266,3.80286979675,E,major,455.779724121,0.242168068886,acousticbrainz
TRFIIVX128F426D2F7,8009c9c6-681e-48aa-afff-9fb98eaff7bf,0.810609579086,3.484187603,-747.356811523,120.84210968,120,120,185,185,1.11319553852,2.719861269,F,minor,434.193115234,0.2379450351,acousticbrainz
TRFIIZJ128F4237944,357a0b62-5f48-483f-87dc-c0fe52917689,0.908638298512,3.85682249069,-669.582519531,103.262741089,103,103,108,108,0.947902560234,2.30734801292,B,minor,436.204162598,0.123848006129,acousticbrainz
TRFIJJN128F425A29D,c6e03710-35b4-41ac-b0f6-a61099c2bc86,0.70311999321,4.40686416626,-647.098510742,133.035247803,133,133,126,126,1.23858964443,4.0998468399,A,major,441.527557373,0.0337537415326,acousticbrainz
TRFIJLL128F92DF69C,8a7cc7db-af60-44f2-b785-179ab495e9ab,0.726964473724,3.26216459274,-659.649230957,120.025665283,120,120,115,115,1.06937921047,3.14786243439,E,minor,448.208557129,0.126120075583,acousticbrainz
TRFIKAT128EF35F6F0,5df89d9c-05c6-4b25-83bc-8d8430ce0f98,0.458087712526,7.63012123108,-734.904174805,110.045791626,110,110,103,103,1.00483155251,3.06876397133,F,minor,434.193115234,0.20653526485,acousticbrainz
TRFIKNP12903CD0ABB,0557581a-3765-4131-80fe-cf0ac42a181d,0.915449023247,2.28834056854,-628.305725098,90.0137786865,91,91,120,120,1.25154650211,4.94546556473,D,major,448.208557129,0.0923394262791,acousticbrainz
TRFIKTA128F42BC295,b003a8fe-33ac-44d5-9b88-beab8b853d56,0.940316915512,4.37565422058,-649.492858887,85.3505172729,85,85,0,0,1.22358119488,3.2448527813,B,major,434.193115234,0.166571348906,acousticbrainz
TRFIKWH128F4273119,a1cd4157-be4f-4841-b974-ebcdf0f26ae8,0.96457451582,2.12958216667,-652.006164551,144.058563232,144,144,120,120,1.20383656025,3.77219557762,F,minor,434.193115234,0.191668272018,acousticbrainz
TRFILTG128EF35C74E,5423d881-cc45-42d8-8549-fbc0ff157652,0.738739013672,6.08196496964,-808.167663574,96.2029418945,98,98,92,92,1.26003849506,4.98640680313,G,major,434.193115234,0.360372662544,acousticbrainz
TRFIMQB128F932BAA2,cebab784-47b3-4b2d-ad72-f09cf994f219,0.943034648895,4.44651794434,-717.844848633,105.003181458,105,105,112,112,1.37812757492,5.87137126923,"D#",minor,434.193115234,0.260429888964,acousticbrainz
TRFIMSE128F9314147,55152549-46db-46b7-9bbc-42884a11e292,0.812882363796,6.26854228973,-716.133361816,125.132369995,126,126,120,120,1.22305881977,3.55803608894,"A#",major,436.456176758,0.0310478266329,acousticbrainz
TRFIMTW12903D00EEE,d34dc769-3c46-45a9-9297-4af248b0a9d4,0.497125089169,4.56657361984,-696.344055176,121.999671936,123,123,117,117,1.34080374241,4.40001487732,G,major,440.508575439,0.0569829754531,acousticbrainz
TRFIMVU12903CCA52C,0e311c56-3426-47c9-9921-6662e9be09a9,0.917669117451,2.61159586906,-660.567993164,83.4428939819,83,83,88,88,1.08512246609,4.04571580887,"C#",minor,434.193115234,0.175339385867,acousticbrainz
TRFIMXE128F9302AE0,c4ed1eb6-8167-41de-9b8d-c08676ac73fa,0.729883313179,3.37748908997,-648.750183105,135.457809448,136,136,129,129,1.25644421577,4.02979707718,"A#",major,434.193115234,0.202224135399,acousticbrainz
TRFIMYH128F935319E,38f9c445-75a3-49ab-b9b7-9575c8942316,0.952936947346,1.72453999519,-619.91217041,99.9645309448,99,99,80,80,1.04846298695,2.45952320099,F,minor,434.193115234,0.149670019746,acousticbrainz
TRFINBA128F425D5B6,012f832d-bac1-4ff3-b195-d3ed4705cd58,0.705104649067,4.70925378799,-732.795227051,114.892562866,115,115,110,110,0.994141161442,3.37561607361,G,major,434.193115234,0.225151255727,acousticbrainz
TRFINHM128F92EBB64,000d37fc-20c7-4314-b4f0-22813c1e2366,0.381027013063,7.01357126236,-842.407531738,101.869056702,101,101,108,108,0.802248835564,0.801697731018,A,minor,439.491973877,0.0363642238081,acousticbrainz
TRFINJZ128F426E9DE,9bce9b9f-d870-4151-ab46-772551736b1d,0.920925676823,4.92065143585,-663.403503418,128.725875854,129,129,123,123,1.08933138847,4.18449687958,A,major,445.112548828,0.0929219946265,acousticbrainz
TRFINVK128F42657F7,e2a1cc82-876b-404f-9d67-9c53b8c4e256,0.635344862938,3.9583003521,-656.903564453,165.649490356,167,167,172,172,1.14128196239,4.83650684357,"A#",major,434.193115234,0.202156290412,acousticbrainz
TRFIOXR128F429ECB4,ccd77a88-8927-44dd-a8e2-be96ce627b8c,0.807350337505,3.33464717865,-641.323120117,128.041381836,129,129,123,123,1.20008456707,4.10046863556,"G#",major,450.284484863,0.0641318112612,acousticbrainz
TRFIPAQ128F931F7B5,861b6ec4-f528-40e0-81c6-debe95fecdc6,0.895649433136,3.25065207481,-672.980651855,88.3091430664,89,89,83,83,1.12070572376,4.27807474136,D,major,444.085327148,0.0495111830533,acousticbrainz
TRFIPGR128F4262563,04ce65bc-9c2c-49d6-9085-24a30c1eda88,0.931659936905,2.91558098793,-635.477478027,99.0040969849,99,99,92,92,1.12878978252,4.27616500854,C,major,441.017791748,0.0553938858211,acousticbrainz
TRFIPTE128F93540CA,d81c2207-a497-433b-ab74-53941610b472,0.800550997257,4.64104890823,-687.528076172,104.713554382,105,105,115,115,1.18293941021,3.00069880486,F,major,453.154663086,0.0968549922109,acousticbrainz
TRFIQEY128F14840B9,c6bbc95a-c926-44b8-9ccc-7d6dca99e56e,0.560711562634,6.00668001175,-712.968261719,135.878890991,136,136,123,123,1.03060257435,3.32790017128,"C#",major,439.491973877,0.0302112139761,acousticbrainz
TRFIREA128E078B00B,26adf287-0a50-49bf-855a-46b979cb2733,0.868048131466,6.41447544098,-706.570922852,114.986885071,115,115,133,133,1.01041591167,3.22184467316,F,major,438.477722168,0.0706159472466,acousticbrainz
TRFIRNC128F93378B2,c8dee2b9-bd11-4bd4-bf04-2fa30dc941ac,0.0408803038299,11.0905056,-906.751159668,147.437454224,148,148,123,123,1.01346802711,1.39782011509,F,major,441.782684326,0.0928944423795,acousticbrainz
TRFIRQV128F92DEB8B,f2821537-fb8f-4d98-8edb-61dab0d1c425,0.906953334808,3.41593337059,-640.386962891,126.783668518,126,126,78,78,1.04287946224,2.86892032623,A,major,440.763122559,0.0144201219082,acousticbrainz
TRFIRTZ128F14760E6,0413ee9f-73dd-4a1a-9c24-8eef650168fb,0.870220184326,3.85801935196,-693.257385254,162.000579834,161,161,167,167,1.15953040123,3.1746301651,F,major,434.193115234,0.241060569882,acousticbrainz
TRFITCF128F14784F0,e60b2edd-79d9-4ba7-a2a8-0ad888c5bd05,0.954543471336,2.62385320663,-606.746032715,141.284484863,140,140,178,178,1.07456147671,3.91082215309,E,minor,445.369720459,0.0373352468014,acousticbrainz
TRFITIF128F9300F5C,af6b8428-4316-4d9f-8ed3-382ca57a15a3,0.957856535912,1.4851462841,-664.321716309,132.646697998,133,133,115,115,1.25360071659,0.906316757202,G,minor,452.892974854,0.254557222128,acousticbrainz
TRFITIM128F424A72F,62e358a6-b358-497e-a839-54563fe6c6af,0.877385139465,3.70260286331,-678.13684082,111.938110352,112,112,123,123,0.904629170895,3.34407353401,C,major,441.017791748,0.0473289899528,acousticbrainz
TRFITNW128F428A73B,ce2bc7bb-eee8-4cfb-9991-a079c0dd4740,0.948948860168,2.46181845665,-630.692077637,135.436889648,136,136,129,129,1.17004263401,2.36329293251,B,minor,440.254241943,0.0838629007339,acousticbrainz
TRFITQT128F145B4FA,4733f379-0d9c-41db-9b66-94cfe3f10fec,0.896560847759,2.48934030533,-623.591125488,164.305465698,167,167,161,161,0.981074869633,2.38267278671,E,major,441.782684326,0.0311315897852,acousticbrainz
TRFITRR128E0789017,0ef1f898-3048-46e1-a9f1-8e6746159d27,0.926885187626,3.88031601906,-662.033813477,161.958099365,161,161,167,167,1.25510275364,3.19964575768,D,major,442.03793335,0.0660809054971,acousticbrainz
TRFIUPD128F148940F,45718a68-fd3b-4ed2-90a0-7678e698e6fb,0.930280447006,4.03675889969,-686.760559082,104.808265686,105,105,99,99,1.48714399338,4.96170473099,F,major,434.193115234,0.22283321619,acousticbrainz
TRFIUWR128F4293138,601c6912-73b8-4a79-9531-0a0b7da93682,0.965340197086,3.17254805565,-668.970458984,93.4542694092,94,94,144,144,0.99155408144,2.95191311836,C,minor,440.763122559,0.166785463691,acousticbrainz
TRFIVBW128F93250E5,f1a1835d-2a61-4657-af8a-14463021859b,0.455867767334,6.74542713165,-729.969909668,109.930732727,110,110,103,103,1.0130969286,3.35625195503,E,minor,434.193115234,0.201352015138,acousticbrainz
TRFIVDJ128F92DF969,137dea79-d453-4ce3-bf24-764d17f3425a,0.845057368279,5.95408248901,-697.061035156,123.951126099,123,123,157,157,0.97274774313,3.21565032005,"C#",major,442.293365479,0.0519627220929,acousticbrainz
TRFIVDK128F428A4F3,8953939e-c8e6-4e23-8d8c-1d0c62e9c022,0.913106322289,1.99911141396,-596.776611328,172.265899658,172,172,167,167,1.16368484497,3.65167784691,D,minor,440.0,0.111618481576,acousticbrainz
TRFIVFU12903CBFD5C,51fe552a-0e7b-44c1-9817-92b6bc1efd57,0.868791937828,4.241792202,-732.172058105,117.916366577,117,117,123,123,1.24782574177,4.39163970947,C,minor,441.017791748,0.0,acousticbrainz
TRFIVTT128F4256E09,a35c8637-356a-4309-bef6-7e8a044136ec,0.890754580498,6.99705314636,-686.131774902,110.782905579,110,110,77,77,1.08723187447,3.71590685844,D,minor,440.763122559,0.0364252626896,acousticbrainz
TRFIWDA128F4259C49,c794af05-cb3d-46de-8a8e-f8d278cb94df,0.92586427927,3.22956848145,-634.332275391,139.905731201,140,140,133,133,1.51289749146,5.70882511139,C,major,434.193115234,0.16750022769,acousticbrainz
TRFIWGF12903CE83DD,b605f8c3-32ed-4ea8-af26-7041f594383c,0.838635861874,10.9967775345,-830.705444336,111.198120117,112,112,103,103,0.998218595982,1.94965136051,B,major,432.441040039,0.236575737596,acousticbrainz
TRFIWJK128F42679BF,66fec626-6d33-4892-bdc9-447945230269,0.940244317055,4.83526325226,-740.653808594,121.993896484,123,123,117,117,1.86480748653,4.08102560043,C,minor,441.017791748,0.0295325983316,acousticbrainz
TRFIWOM128F4278507,5a7d44ac-fbe9-41b1-9990-0676ee89314c,0.977748632431,1.62667107582,-595.783935547,90.6293334961,92,92,86,86,1.33725500107,3.77947640419,D,minor,434.193115234,0.205337017775,acousticbrainz
TRFIWOP128F426B91D,89412b7d-c6a0-4115-bfaa-a81f9241d174,0.973661899567,2.24195575714,-646.675109863,140.005569458,140,140,120,120,1.66092514992,5.21063613892,A,minor,434.193115234,0.275685012341,acousticbrainz
TRFIWOU128F933E4B3,18c2cbf7-ecb1-40dc-9eae-52de860a3d71,0.942716360092,3.77311396599,-631.729003906,91.9543838501,92,92,99,99,1.07081437111,3.28734350204,"C#",major,434.193115234,0.26527968049,acousticbrainz
TRFIWQD128F42409FB,002b8fb1-0879-4511-85f0-867c1b319563,0.768431007862,4.30769491196,-751.006652832,148.604187012,148,148,157,157,1.14960241318,3.64895153046,"A#",major,435.448913574,0.0401148833334,acousticbrainz
TRFIXBZ128F42AE705,850795a7-7675-4e2f-a40e-c6fa3b9ff36c,0.889307200909,2.96561193466,-678.574035645,128.551086426,129,129,115,115,1.05835068226,3.49479627609,A,major,434.193115234,0.196737542748,acousticbrainz
TRFIXCL128E078F555,a60d6049-d624-403e-847c-3fe9501db5c7,0.852157592773,5.75704526901,-668.598083496,91.70287323,92,92,120,120,0.935306727886,1.89100253582,"A#",major,434.193115234,0.24571236968,acousticbrainz
TRFIXMR128F428CDFB,ff171440-1ac6-4bd0-b972-7f04b1c3815e,0.966868102551,1.43972945213,-592.586486816,110.940559387,110,110,117,117,1.16753399372,1.9302161932,F,minor,434.193115234,0.225285813212,acousticbrainz
TRFIXOQ12903CCD515,684e3c0a-ca35-4b83-adf3-d94fd863bf76,0.511606454849,5.36009931564,-786.039306641,107.500640869,108,108,103,103,0.782965302467,1.77337729931,F,minor,434.193115234,0.202263310552,acousticbrainz
TRFIXSZ12903CFF060,7e5d43f5-f56e-46ba-958c-434bf4fbf877,0.755859494209,3.80544543266,-637.823608398,129.039855957,129,129,120,120,1.18287682533,2.75720620155,F,minor,434.193115234,0.188274726272,acousticbrainz
TRFIXVH128F425BF68,4cf3df67-4d39-4d31-9615-83fcd8064bf9,0.0723066478968,8.55844593048,-800.080078125,126.113327026,126,126,161,161,0.864868581295,2.21432733536,A,minor,440.763122559,0.0653873160481,acousticbrainz
TRFIYNP128F9327324,e43b7117-6090-4904-9481-51a2f6008880,0.425082683563,7.15092897415,-825.666625977,178.205825806,178,178,185,185,1.29853653908,3.75539278984,"D#",major,456.04309082,0.065176166594,acousticbrainz
TRFIYYQ128F4241EC6,9f45f4c4-ea8a-4588-ba19-20040e500db9,0.887632250786,2.98150038719,-646.657104492,102.226959229,103,103,89,89,1.27221095562,4.23232507706,A,major,447.432556152,0.0241539813578,acousticbrainz
TRFIZFJ128F425F13A,2feba83b-8a4c-4f56-995b-4d64855dc9fc,0.960079014301,2.55307793617,-622.209838867,108.975463867,110,110,101,101,1.23571324348,4.60962772369,A,minor,439.745910645,0.042548827827,acousticbrainz
TRFIZGW12903CCFBB1,efb13031-e693-41d8-8d62-95c33cc2be98,0.911786317825,4.11659002304,-649.48059082,102.477043152,103,103,133,133,1.25072336197,3.93870568275,E,major,441.527557373,0.0662913694978,acousticbrainz
TRFIZMW12903CC5237,e5a9274b-68e3-40a6-9f8e-27407d83f595,0.713397562504,5.58153390884,-725.966491699,95.5580444336,96,96,91,91,1.25992357731,4.93571567535,G,minor,442.293365479,0.0297791119665,acousticbrainz
TRFIZNO12903CDF3D4,c9fef827-666a-4ef8-ab09-d85e34da8b56,0.964810073376,1.90872371197,-625.808776855,89.9892120361,103,103,91,91,1.2274107933,2.48910737038,"A#",minor,453.154663086,0.260061591864,acousticbrainz
TRFIZQD128F933A893,ffee9baf-81ba-465d-a283-74c04c10fde0,0.946419835091,4.68087005615,-711.960876465,130.05166626,129,129,172,172,1.34484755993,5.02631807327,"C#",minor,442.293365479,0.173985049129,acousticbrainz
TRFJAJN12903CB17DE,ba4acdcd-de96-4871-9622-134dba98630d,0.758097946644,5.84779167175,-692.392578125,92.462600708,92,92,86,86,1.20021784306,3.55360341072,A,minor,441.527557373,0.0306159928441,acousticbrainz
TRFJAQN12903CC14E2,9a506cb1-e86f-40fb-b614-d501153dedfe,0.951452612877,5.2830619812,-752.075927734,172.265457153,172,172,167,167,1.55326855183,4.42138719559,"C#",major,434.193115234,0.253582715988,acousticbrainz
TRFJAUN128F9351C68,6341eb02-7162-46b2-ba9a-dc63d85bc478,0.721424996853,4.70910453796,-698.087524414,135.894714355,136,136,91,91,1.00500488281,3.18766832352,"D#",major,440.0,0.0418906211853,acousticbrainz
TRFJAZP128F424E9FB,953d7c68-c85b-42b7-bcca-c496b96852b1,0.256030797958,6.30474901199,-805.030395508,163.903686523,157,157,167,167,1.07710886002,2.77658009529,A,major,452.37008667,0.102538086474,acousticbrainz
TRFJBGZ128F4289D55,5e8206d7-2a39-4ea6-a97c-4d88f3f57856,0.48275655508,6.79817199707,-720.123962402,162.656951904,152,152,161,161,0.984976768494,2.11978697777,"D#",major,434.193115234,0.249412491918,acousticbrainz
TRFJBLX128F4264E4F,675b95f2-989a-4c2d-a7f7-b7bc0f6ca2f4,0.881863951683,2.54764914513,-638.972290039,122.536018372,123,123,117,117,1.17118823528,3.50462651253,A,minor,438.477722168,0.059729270637,acousticbrainz
TRFJBME128F14986EB,60245990-523f-4f1c-a8fc-fe8aa10de077,0.863666236401,4.28747177124,-755.03692627,132.821121216,133,133,126,126,1.18217837811,4.49738454819,F,minor,434.193115234,0.240351438522,acousticbrainz
TRFJCAV128F4238234,a9bd47eb-8b78-430b-8c39-32c8f8d52608,0.713442444801,5.03768157959,-702.253723145,133.344360352,133,133,126,126,1.2356389761,4.09170150757,"F#",major,443.828887939,0.123684838414,acousticbrainz
TRFJCUM128F92F7F78,a70cc6e3-286b-42d8-85d0-9b18a8de3707,0.799816668034,2.66239118576,-610.606567383,118.217559814,117,117,129,129,0.98482978344,2.41908812523,A,major,434.193115234,0.297000735998,acousticbrainz
TRFJCVQ128F424B624,e668fe16-a008-4b25-a54c-0dff3135e059,0.706290721893,5.77128314972,-765.283874512,95.9326858521,96,96,91,91,1.05982375145,2.32153010368,C,major,438.984558105,0.0885991454124,acousticbrainz
